Time,SecL,RPM,MAP,MAPxRPM,TPS,AFR,Lambda,IAT,CLT,Engine,DFCO,Gego,Gair,Gbattery,Gwarm,Gbaro,Gammae,Accel Enrich,VE (Current,VE1,VE2,PW,PW2,PW3,PW4,AFR Target,Lambda Target,Duty Cycle,Duty Cycle (Staging,TPS DOT,Advance (Current,Dwell,Dwell (Measured,Battery V,rpm/s,Boost PSI,Boost cut,Hard Launch,Hard Limiter,Idle Control,IAC value,Baro Pressure,Fan,Sync Loss #,Loops/s,Loops/rev,Aux0,Aux1,Aux2,Aux3,Aux4,Aux5,Aux6,Aux7,Aux8,Aux9,Aux10,Aux11,Aux12,Aux13,Aux14,Aux15,Advance 1,Advance 2,FuelLoad,IgnitionLoad,Sync status,Engine Prot. RPM,Engine Prot. CLT,Trip Meter Miles,Odometer Miles,Vehicle Speed,Power,Torque
29.136,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.201,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.268,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.334,55,0,100,0.0,0.0,6.700,0.744,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.396,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.465,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.532,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.597,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.665,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.733,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.797,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.864,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.932,55,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
29.997,56,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.063,56,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.132,56,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.198,56,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.265,56,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.328,56,0,100,0.0,0.0,6.800,0.756,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.397,56,0,100,0.0,0.0,5.900,0.656,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.464,56,0,100,0.0,0.0,5.200,0.578,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,14.6,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.529,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.596,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.664,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.732,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.800,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.867,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.930,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
30.996,56,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.064,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.132,57,0,99,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,2.1,0,-0.1,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,99.0,99.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.197,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.263,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.331,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.397,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.463,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.531,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.599,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.664,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.730,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.797,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.861,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.930,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
31.999,57,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.066,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.134,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.200,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.267,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.334,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.397,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.465,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
32.532,58,0,100,0.0,0.0,5.000,0.556,38.0,33.0,0,0.0,100,100,100.0,126,100,158,100,51,51,0,0.000,6.569,0.000,0.000,6.800,0.756,0.0,0.0,0,22,4.500,4.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,100.0,100.0,0.0,Off,Off,0.00,0.00,0.00,0.0,0.0
